id,target
19187,1
6948,0
15426,1
32020,0
77005,1
105794,0
85882,1
44163,1
102112,1
14574,0
7705,1
49667,1
3011,1
67644,1
74851,1
103683,0
16800,0
105776,1
80532,0
33304,1
111722,1
88298,1
109640,0
89071,1
101206,1
52376,1
53077,1
92433,1
97805,1
89142,0
91517,1
19055,0
87708,1
76644,0
109041,1
62163,1
9949,1
79846,1
97863,1
5395,0
101668,1
56011,0
45204,1
96554,0
41052,1
21169,1
32372,0
84684,1
103978,0
63521,1
86115,1
41252,1
27665,0
38270,0
26398,1
107721,1
100181,1
35850,0
102065,1
51405,1
22002,0
15616,1
20594,0
27623,0
108522,0
91981,1
16014,1
98509,1
20188,1
95883,1
16416,0
7007,1
34117,1
90932,1
13491,0
80289,1
104924,0
85920,1
52416,0
81010,1
88289,1
45966,1
82555,0
113656,1
91318,1
62123,1
65802,0
44743,0
15678,1
11347,0
48105,1
69644,1
19746,1
74594,0
112411,1
105653,1
72010,1
25485,1
103164,0
96535,1
7046,1
34024,1
2626,1
73945,1
60854,0
10569,1
87120,1
58399,0
23977,0
82769,1
49131,1
35228,1
112860,1
26614,1
103299,1
103171,1
24022,0
6305,1
45785,0
66012,1
72861,0
43872,1
34113,1
64085,1
78637,1
67318,0
63279,0
26629,0
90855,0
5840,1
38728,0
7478,1
62604,1
1611,1
58693,0
21572,0
58218,1
68719,1
23878,1
77989,0
94729,1
105956,1
32697,1
65839,1
79431,0
40715,1
10656,0
95509,0
40413,1
110050,0
10080,1
105678,1
15163,1
31432,0
15055,1
36550,1
3591,1
69480,0
59811,0
99515,1
87509,1
47886,1
67951,0
78650,1
63410,1
106501,1
36819,0
62278,0
7298,0
54780,1
26383,1
83546,0
56310,1
69237,1
93137,1
61964,1
90683,1
112513,1
103460,1
87462,1
10267,0
76508,1
46009,1
83509,1
100467,1
4750,1
53091,1
82980,1
96981,0
41445,0
67829,1
46774,0
34459,1
14038,1
95941,0
78225,1
81449,0
106439,1
89410,1
109094,1
45783,1
18368,0
95966,1
991,0
103411,1
103241,1
67398,1
97654,0
9838,0
77001,1
44272,0
55615,1
21112,1
73047,1
103063,1
50456,1
88176,1
36126,1
40674,1
103366,0
92677,0
49832,1
14567,0
102449,0
19595,1
15581,1
66679,1
91644,1
28314,1
2003,1
6535,1
35168,1
2874,1
11412,0
80417,1
112601,1
23279,1
91461,1
15700,0
104619,1
55995,1
97617,1
60008,1
788,1
62510,1
92386,1
37886,1
62074,1
13904,0
51959,0
77834,0
85774,1
74809,1
20268,0
108797,0
4571,1
106760,1
83210,0
9229,0
29964,1
36922,1
83930,0
28439,0
72190,1
79840,1
7027,0
14279,1
71733,1
108274,1
32936,0
36165,1
42027,0
29308,0
82608,0
110877,1
32116,1
103778,1
17494,0
78724,1
8522,0
109816,1
90677,1
15822,0
58149,1
944,1
44349,1
50817,1
37370,0
71891,1
60701,1
73165,0
43877,1
102395,1
50494,1
89263,1
102594,1
29481,1
44502,1
73316,1
32695,0
111270,1
51717,0
105869,1
40217,0
34517,0
17286,1
110961,1
107910,0
48388,1
57109,0
97075,1
106085,0
22023,0
16298,1
70190,1
65836,1
94879,1
2913,1
113143,0
81753,0
16313,1
27738,1
103543,1
24539,0
85750,1
16447,0
84836,1
54836,1
73408,1
90568,1
109882,1
96106,1
34836,0
65938,1
54443,1
30928,1
19160,0
49060,0
11032,1
50647,1
78624,0
42814,1
57328,1
98229,0
5274,1
34008,0
25158,0
11443,1
91218,1
50749,1
35510,1
79754,1
34968,1
112476,1
4236,0
96175,1
50465,0
87837,0
28200,0
10349,0
79797,0
28623,0
66547,1
64891,1
17105,1
89042,1
84037,1
94435,1
72536,0
81629,0
66038,0
84748,1
87535,1
111731,1
30831,0
44839,0
31154,0
52092,0
98005,1
82512,1
102711,0
113234,1
105962,1
67847,0
110390,0
45272,1
110819,1
49848,0
112803,1
1253,0
87483,1
107020,1
44015,1
21293,1
48270,1
15910,0
107510,1
14250,1
108161,1
95787,1
47175,1
84447,1
72241,1
92651,0
1446,1
92536,1
109502,1
284,1
112060,0
113227,0
59953,1
46761,1
72313,0
97568,0
111200,1
71019,0
96349,1
25157,0
108019,0
46759,1
62583,1
51531,1
22982,0
8609,0
81030,1
426,1
38515,1
62969,0
48103,0
96308,1
112726,1
86318,1
40364,1
48269,1
16329,1
93897,0
78815,1
44053,1
13388,1
46376,1
67935,1
6214,0
5600,0
78141,1
67016,1
109344,1
18701,0
35901,1
99746,1
60109,1
76729,1
105256,1
111288,1
17623,0
99556,0
6817,0
75672,1
88550,1
109056,1
78072,1
58886,0
14409,0
73360,1
61100,1
52952,1
26886,1
88792,0
65987,1
89325,0
2630,0
95969,1
11658,1
111444,1
102304,1
54382,1
27336,1
99115,1
113193,1
47065,0
30734,0
35955,1
101782,1
44868,0
12533,1
30858,0
42943,0
104898,1
112826,1
44797,1
61275,0
44876,1
111361,1
76856,1
53624,0
67499,0
81044,1
46446,1
6281,1
26963,1
74598,1
43215,1
38212,1
77645,1
62427,1
9647,1
107587,1
38916,0
108842,1
40873,1
5457,1
105680,0
62446,1
89122,0
67036,1
47475,1
28223,1
103331,1
58240,1
44046,1
90852,0
74165,1
85585,1
75589,1
30356,1
81361,0
94959,1
24887,1
51257,0
71317,0
75173,1
93457,0
2492,0
108505,1
53677,0
44265,1
93780,1
23448,0
65067,1
70077,1
26094,1
13598,0
30447,1
14034,1
53478,0
3710,1
1119,1
58410,1
77796,1
35942,0
5844,1
42475,1
99388,1
77631,1
35227,1
101639,0
73490,1
63017,1
88438,0
104757,1
112242,0
61770,0
111819,0
83381,1
9937,0
48687,1
10436,0
98761,1
68066,1
54651,0
39284,0
55862,1
45021,1
51784,1
4860,0
89589,0
92878,1
107038,0
63789,0
91007,0
22551,0
35311,0
15843,0
101174,1
90464,0
111387,0
64527,1
19723,1
84788,0
60905,1
90843,1
22539,0
74284,0
62998,0
14027,1
56305,1
97932,0
13881,1
87437,1
14763,1
71177,1
73002,1
20179,1
33118,0
113571,1
11368,1
70186,1
3505,1
43822,1
66973,1
66939,0
96780,0
25916,1
103321,1
93756,1
43761,1
111690,0
9626,0
55014,1
3012,1
65788,1
56212,1
109339,1
44695,1
80579,1
61124,1
56610,1
81846,0
108887,1
112930,1
17821,0
37318,1
101771,1
105360,1
73224,1
41601,0
72347,1
29291,0
20536,1
34415,1
63871,1
88977,1
16163,1
96427,1
78642,0
51769,1
6097,0
77147,0
24339,0
33622,1
92571,1
15318,1
107007,1
85455,1
13964,1
99224,1
70717,1
33369,1
113045,1
3555,0
52885,0
26815,1
16021,1
73056,1
44049,1
30606,1
40984,0
86881,1
13621,0
94111,0
47904,0
112130,1
99791,1
60900,0
57686,1
34078,0
40737,1
45417,1
2759,0
63968,0
77683,0
22360,0
88674,1
84300,0
107598,1
92513,1
41883,1
72102,0
33918,1
12040,1
10611,1
6205,1
19610,1
14549,1
42221,1
63349,0
81232,0
82499,1
47865,0
107327,1
104633,1
59726,1
38398,1
11108,1
47848,1
89992,0
44258,1
75083,0
1288,1
46869,1
67083,0
69776,1
106610,1
95413,1
35777,1
31465,1
85426,0
83515,1
33525,1
5449,0
6148,0
50723,1
28084,1
105257,0
96682,1
45279,1
93641,0
103933,0
87530,1
23939,1
7943,0
59478,1
500,1
52691,1
100734,1
66850,0
82719,0
69557,1
99766,1
43832,1
96419,1
20307,1
27079,1
2674,1
62837,1
40826,1
33299,1
41686,1
61946,1
87073,0
1358,1
83848,0
107094,0
28009,1
95964,1
10499,1
17687,0
58224,0
29623,1
89726,1
108078,1
17672,1
57667,1
96623,0
11468,1
58522,1
28510,1
42231,1
5188,0
1168,1
26905,0
100358,1
91370,1
71870,1
34383,1
59967,0
82259,1
75967,1
44344,1
1559,1
14451,0
84735,1
6493,0
91226,1
52614,1
58602,1
112564,1
13137,0
19504,0
113651,1
52224,1
103529,1
19328,1
5702,0
44101,1
107550,1
65857,0
28471,1
40017,0
111431,1
39926,0
85040,1
69654,0
81379,1
47054,1
101396,0
72446,1
54680,1
13381,1
78376,1
46154,1
14389,0
588,1
26462,1
48424,1
69773,1
31807,1
49438,0
50779,0
8845,0
38642,1
92104,1
47006,1
46871,0
110247,0
29777,0
105143,0
32679,1
1863,1
75196,1
51925,1
96484,1
49731,1
32064,1
51685,1
2633,1
103574,1
55706,0
80980,0
14759,0
86850,0
61390,0
111540,1
36876,1
95980,1
73665,1
53064,0
83752,1
85438,1
39302,0
73189,1
99877,1
110439,1
77825,1
20597,1
110451,1
50682,1
88794,1
53275,1
63309,0
113783,0
40078,1
100576,1
59364,0
98408,1
88094,1
41737,1
76677,0
15817,1
53101,0
44936,1
33392,1
108667,1
96998,1
33674,1
5528,0
84034,0
84252,1
9218,1
41990,1
15930,1
93290,0
79178,0
4035,1
48039,1
15751,0
73789,1
45671,1
55780,0
60695,0
83665,1
113068,1
73177,1
33671,0
29083,1
6093,0
48026,1
17580,1
71816,1
19419,1
5406,1
98109,1
26426,1
112543,1
100450,1
40214,0
79871,1
80699,0
12992,1
54983,1
66473,1
70760,1
36829,0
54630,1
5242,1
87339,1
91110,1
100383,0
7525,1
36293,1
7587,1
29969,0
87516,1
41820,0
40862,0
79009,1
27273,0
31360,1
40306,1
17223,1
6600,0
50027,1
41708,1
21851,0
22311,1
83513,0
46520,0
40893,1
26682,1
109626,0
5206,1
27010,1
66907,1
96857,1
113401,1
25837,1
14132,1
74877,0
106665,1
66885,1
54711,1
51711,1
53622,1
37803,1
87897,1
68877,0
30062,1
98052,1
23896,1
78068,1
12931,0
4449,1
13999,1
98639,1
14919,1
37736,0
18279,1
91894,1
84068,1
71536,1
19428,0
110517,1
53036,1
101047,1
97064,1
33773,1
94504,1
58616,0
26568,1
30576,0
73158,1
11738,1
86164,1
106226,1
28596,1
45798,0
64010,1
46594,1
49146,1
69183,0
72132,1
40392,0
97915,0
28905,0
78611,0
15834,1
39339,1
87845,1
23754,0
82475,1
88570,1
109346,1
80852,1
41031,1
20348,1
79698,1
112092,1
62344,1
47878,0
25076,1
20678,0
25248,1
30378,0
1052,1
43550,1
18180,1
13139,1
47691,1
93157,0
84559,1
103917,0
4020,0
113278,1
75640,1
51361,1
72906,1
56223,0
39063,1
111051,1
113659,1
107662,1
97538,1
45951,1
27927,1
51563,0
59385,1
94438,1
66594,1
60360,0
67926,1
47664,0
3521,0
59158,1
49397,0
74657,1
103315,1
2498,1
23093,1
21697,1
25641,1
30933,1
63840,1
13674,1
57514,1
101894,1
19413,1
55274,0
71652,0
15773,1
58475,0
98542,0
84647,1
41563,0
22656,1
15101,1
99080,1
87332,1
108003,0
110695,1
13055,0
54495,0
13748,1
61412,1
90252,1
25210,1
27804,1
50342,1
84521,1
60603,1
20282,1
76277,0
13685,1
96788,1
31868,1
101657,1
7622,0
39161,0
58881,0
53451,1
89952,0
10917,0
99442,1
28715,1
34509,0
40658,1
98776,1
29044,0
27108,1
60161,0
17382,1
94362,0
91675,0
95468,1
14954,1
104459,1
11910,1
67328,1
50385,1
46334,0
8360,1
60027,0
62569,1
109485,1
9100,1
29955,1
95316,1
40986,1
13762,1
53233,0
50099,1
12089,1
109823,1
63613,1
79554,0
21759,1
26159,1
61852,0
85570,0
17314,1
7627,1
16288,1
66353,0
84973,1
74457,1
97910,1
45225,1
51262,1
26469,1
62014,0
83127,0
10711,0
30623,1
13344,1
57914,1
63234,1
45724,0
14592,1
93681,1
89157,1
174,1
90114,1
2101,0
80238,1
51773,1
34367,1
44991,1
59535,1
80863,1
70292,0
109568,1
96135,0
14807,1
108265,0
79252,1
4795,0
47729,1
93275,1
111398,0
70810,1
42608,0
60030,1
105545,1
55253,0
71684,1
85186,0
10817,1
87759,1
102116,0
41889,1
19085,0
17683,0
12987,1
81375,1
64299,0
9174,0
90016,1
52662,1
88976,0
113649,1
44793,1
90523,1
5549,1
89103,1
732,0
64730,1
11428,1
82711,0
78320,1
61040,1
45038,1
35191,0
4560,1
104779,0
73826,1
93576,1
11078,0
42600,0
52220,0
106528,1
54563,1
106388,1
79838,1
85972,0
11418,1
63505,1
51681,1
110128,1
93891,0
80721,0
6343,0
18093,0
57773,1
3035,0
23420,1
109364,0
39362,0
83559,1
14195,1
1456,1
66380,1
112606,0
92288,0
13819,0
20385,1
49569,1
66795,1
43582,1
84609,1
7233,0
42949,1
100510,1
43676,1
101105,1
80408,1
15972,1
35280,1
26628,1
61457,1
38624,0
86595,1
393,0
64582,1
104528,1
37911,0
46237,0
7224,1
95176,1
75372,0
108633,1
111115,0
96116,1
63793,0
91013,1
92281,1
24050,0
34252,1
7395,1
24459,0
43863,1
18467,0
25433,1
612,1
101317,0
36740,1
14724,1
108734,1
32454,1
1213,1
109280,0
69286,1
3097,0
86897,0
29707,1
63650,1
84783,1
70774,1
8550,1
80919,0
98701,0
5288,1
16409,1
41994,1
93470,1
33911,0
6547,1
36225,0
62532,1
99919,1
48918,1
24855,1
77011,1
103774,1
35163,0
62487,0
60558,1
96786,1
84218,1
50913,1
103749,1
65537,1
2738,1
79327,1
88106,0
79567,1
108596,1
52904,0
67713,0
18112,1
103985,1
25580,0
31395,1
26153,1
29227,1
5944,0
106509,1
78580,1
909,1
76639,0
23564,1
91583,1
37407,0
105910,0
59987,1
48262,1
56777,1
71385,1
48353,0
99879,0
104790,0
53046,1
20906,0
35696,1
32600,0
74700,1
21376,1
94246,1
52747,0
87773,1
70495,0
90876,0
90802,0
63308,1
22373,0
37315,1
67274,1
44353,0
47767,1
98003,1
34586,1
107138,0
31253,1
21853,0
109366,0
113313,1
727,1
20376,0
92244,1
71803,0
22106,1
56553,0
14286,0
24095,1
91808,0
2221,0
112027,1
49460,1
95123,1
17997,0
59815,1
35859,1
73595,1
83619,1
48776,1
5301,1
6599,0
67721,0
66069,0
38641,1
16773,0
3882,0
71513,1
92798,0
21856,0
92318,1
92935,1
50250,1
37076,1
52211,1
19003,1
16986,1
111272,1
69550,1
51955,1
77074,0
67066,1
8921,1
43321,0
26838,0
76001,1
9514,0
40885,1
5704,1
31256,0
110315,1
51561,0
71902,1
16074,0
60383,1
33852,1
12757,1
23087,1
108034,1
91691,1
29603,1
66676,1
45190,0
96402,1
87704,1
25897,1
110005,1
24229,1
74560,1
97637,0
73833,1
70456,1
74895,1
26357,0
63864,1
11692,1
70535,0
75614,1
3143,1
82322,0
58888,1
65189,1
12602,1
98317,0
108796,1
26761,0
6138,1
8938,1
5320,1
80180,1
112127,0
55190,1
44455,1
20283,0
94841,1
65748,1
82021,1
83949,1
39076,0
44776,0
25150,1
99588,1
2191,0
74719,1
96149,1
65915,1
109981,0
52114,1
92069,0
42701,1
25065,1
103611,0
4143,0
20856,1
30900,0
97611,1
39096,1
39387,1
90121,1
27635,1
21292,1
96031,1
105022,1
18815,1
10704,1
48056,1
72276,0
36709,0
34571,1
64045,0
19298,1
73101,1
95052,0
17300,0
67059,1
73153,0
46226,0
38729,0
32648,0
82488,1
39196,1
27536,0
20047,0
81029,0
50219,1
21059,0
91396,1
82908,1
14050,1
65389,1
83151,1
11700,1
77658,0
78483,1
83557,1
45554,0
27082,1
68737,1
21017,1
56729,0
106480,1
103430,0
53445,0
102422,0
85252,0
15608,0
5861,1
20995,0
61658,0
55574,0
80410,1
113960,1
24140,0
79870,1
50124,1
88653,1
58859,1
74574,1
113746,0
59557,0
59340,1
3256,1
101670,1
27259,1
8254,0
66579,1
91880,1
26585,1
90898,0
111636,1
3071,1
38814,1
98252,1
98537,0
88379,1
83024,1
78705,1
31940,0
96000,1
111117,0
21019,1
94893,1
77531,1
89791,0
98700,1
96811,1
99670,1
2493,1
44790,1
111231,0
47517,1
110642,0
85203,1
37137,0
72957,1
21494,1
94445,1
48908,1
103595,1
24377,0
41088,1
31352,1
20337,1
43366,1
26421,1
1362,0
22646,0
45138,1
90442,1
65718,1
109123,1
92002,0
95388,0
39129,1
88722,1
67040,1
75231,1
74951,1
72470,1
16134,0
110300,1
7941,1
51569,1
50270,1
55505,1
2794,1
104134,0
30082,1
82030,1
28368,1
64580,0
108363,1
9694,1
84617,1
7654,1
52331,1
56672,1
100365,0
88201,1
2839,0
104062,1
94560,0
76476,1
68850,0
108605,0
106249,1
60939,1
103540,1
74962,1
102355,0
4229,1
14278,0
24496,1
29971,0
44609,1
31535,1
45890,1
93301,1
13601,1
556,1
90058,1
45913,0
111889,0
99810,1
91179,0
53693,0
48548,0
37479,1
101332,0
13092,1
66144,0
63143,1
37958,0
82851,1
94681,1
18821,0
86943,1
31076,1
58060,1
44048,0
78586,1
77687,1
61371,1
41741,0
94679,1
113128,1
105966,1
99356,1
47726,1
5326,1
111500,1
101534,0
91613,1
5974,0
35945,1
61819,0
101467,1
37597,0
109268,1
2718,1
54252,1
50977,0
63433,0
35530,1
52126,1
110634,0
112319,1
98758,0
82854,1
27081,1
61784,1
95032,1
94907,1
68960,1
81756,1
18206,1
65027,1
33778,1
62590,0
100479,0
92203,0
49360,1
69627,1
90607,0
54737,1
16906,1
80161,0
75260,1
79595,0
78182,0
58517,1
17676,1
21958,1
17938,1
2553,1
61292,0
14944,1
58302,1
104514,1
64978,0
25192,1
98508,0
22359,1
20151,1
98620,0
35647,0
67042,1
52411,1
27330,0
52879,1
89882,1
62363,1
104207,1
18596,1
102379,1
3215,1
95546,1
99097,1
19121,1
27037,1
35395,1
82820,1
103947,1
26739,1
75828,1
29600,0
79988,1
71355,1
74212,1
55015,1
30917,1
67450,0
49508,1
101057,1
19633,1
85649,1
90812,1
61584,0
51707,1
19884,1
109618,1
36577,1
22861,1
9881,1
71955,1
22063,0
42553,0
89255,1
79397,0
74131,1
83512,1
33466,0
56609,0
105287,1
82353,0
54888,1
75644,1
76660,1
14395,1
95923,1
94240,1
60070,0
98148,0
19943,1
99937,1
43420,1
72261,1
86474,1
53081,0
21365,0
7455,0
81718,0
33993,0
65503,1
10637,1
72575,0
48224,0
65848,1
74170,1
82207,1
23677,1
29543,0
44922,1
61873,1
31543,1
66744,1
942,1
107397,1
26849,0
73100,1
22903,1
67519,1
24598,1
2670,1
28163,1
85064,1
90248,1
585,1
57943,1
11804,1
111531,1
21549,0
815,1
97940,1
91573,1
13758,0
96280,1
89555,1
94349,1
68304,0
79361,1
58785,1
113915,1
83917,1
104225,1
55422,1
87781,1
4645,1
13101,1
75406,1
107470,1
24811,1
82202,0
76992,1
96075,1
69775,1
19991,0
108607,0
43771,1
39891,1
87011,0
76920,1
101916,0
6100,1
26606,0
112921,0
28624,1
28813,1
32575,1
17724,1
110151,0
87707,0
31939,1
41257,1
78412,1
35084,0
34354,1
60703,0
56760,1
103428,1
38952,1
4816,1
113258,0
63660,0
3306,1
64560,1
71408,0
76524,1
16382,0
111320,0
71593,0
74901,1
91332,1
88955,1
11120,1
11059,1
19558,1
59718,1
106005,1
70158,1
85074,1
52091,1
16133,1
40216,1
80004,1
113130,0
2310,1
41979,0
42894,1
69005,1
86524,1
108286,0
80607,1
78203,1
27006,0
83677,1
25774,0
26330,0
113344,1
67376,1
16665,0
59333,1
95481,1
13816,1
20137,1
53942,1
15213,1
32348,0
88904,1
34924,0
9702,1
3060,1
111285,1
34597,1
89730,1
37270,0
98713,1
50070,1
25734,0
109118,1
99350,1
71774,1
88523,0
79063,0
72677,1
74076,0
4447,0
7964,1
95170,1
61348,1
37309,1
63705,0
53840,1
3322,1
67073,1
28698,0
20326,1
30181,1
57912,1
37112,1
101879,1
44960,1
14564,1
54687,1
52445,1
26845,1
63356,1
25952,1
26535,1
80811,1
34309,1
101092,1
19402,0
47340,0
43516,1
16702,0
62077,1
110405,1
28899,0
86979,1
33306,1
49960,1
11486,1
45184,1
79540,1
44422,1
11928,1
96611,0
70650,1
110138,1
92348,0
22999,0
72920,1
68559,1
13023,1
23031,0
28424,1
80039,0
63428,0
45707,1
74243,1
8387,1
210,1
77212,1
109688,0
47524,0
112001,1
95228,1
96495,0
99117,0
74357,1
7573,1
17922,1
2543,1
49674,0
51068,0
27555,1
49007,1
40388,1
26889,1
29959,0
107839,1
58867,1
8051,1
47237,1
36779,0
66163,1
104210,0
9153,1
4895,0
91137,1
81620,1
71414,0
21863,1
11639,1
104281,1
56186,0
85725,1
27953,0
918,0
94522,1
91243,0
7625,1
75492,1
16449,1
36376,1
68631,0
70435,0
25910,1
2378,1
44525,1
10476,1
111707,0
24103,1
56691,0
10132,0
105182,0
25834,1
56589,0
80825,1
83078,1
77664,0
37587,1
34052,1
9712,0
9145,1
8344,1
89322,0
72509,0
38890,1
105377,0
77628,0
91294,1
61561,1
67477,1
67129,1
13338,0
32712,0
30266,0
21698,1
69324,1
36790,1
57635,1
3558,1
110841,1
72799,1
14469,1
97108,0
62617,1
86283,0
42205,1
110146,0
103455,1
38349,1
3155,1
72554,1
57510,1
9196,0
25597,1
112510,1
93720,1
49450,1
15374,0
94123,1
47134,1
40007,0
14044,0
31639,0
85063,0
28821,0
37841,1
50303,0
100977,0
19716,0
98392,0
4289,1
44045,0
102070,0
93335,1
80845,1
84192,1
34344,1
54648,1
59378,1
75443,0
89041,1
24027,0
40261,1
34863,1
93477,0
50595,1
88760,1
87954,0
10538,1
23086,1
53041,1
96193,1
71766,1
78663,0
78522,1
36746,1
82958,0
7410,0
102076,1
59182,0
935,0
110653,1
24918,1
47258,0
48516,1
74044,0
59701,1
3680,1
66708,1
41969,1
65879,1
37209,0
672,1
46946,1
85720,1
35304,1
65011,0
4193,1
19543,0
46132,0
21048,0
93437,1
63794,0
82226,1
62320,1
68271,0
37712,0
89989,0
108134,1
45075,1
36261,1
51715,1
19243,1
34299,1
26001,1
43889,1
52993,1
52081,0
95657,1
25722,1
78176,0
104112,0
47064,1
80741,1
103193,1
52543,0
22150,0
23536,1
7781,0
70942,0
14113,0
30169,0
21439,1
5901,1
11782,1
70579,1
1436,1
48800,0
16759,0
101495,0
74785,1
58671,1
27005,0
2455,1
88915,1
26493,0
84212,0
10557,0
38558,1
42601,0
18198,1
67609,1
98530,0
58371,1
93084,1
109370,1
43090,1
31440,1
112186,1
25296,1
6497,1
52799,1
59049,0
73235,1
88256,0
56176,1
44532,1
79599,0
28788,0
70022,1
31836,1
25883,1
54763,1
48788,0
59238,0
37767,0
62875,1
70958,1
68791,1
76103,0
112189,0
35650,0
26031,1
47459,1
80989,1
39247,0
64184,1
84008,1
87791,0
5699,0
26133,0
13741,1
2304,1
44984,1
45379,1
103131,1
60382,1
60696,1
98656,1
54913,1
50532,0
15298,1
16930,0
63330,1
64612,1
70539,1
105751,1
88408,1
14612,0
33692,0
73545,1
108317,1
99424,0
90327,1
102783,0
113146,0
62608,1
68632,1
48189,1
109271,1
3070,1
59769,1
23446,1
87123,1
35915,1
4888,1
71786,0
65608,0
15537,0
98863,0
23622,0
73367,1
99370,0
18490,1
14378,1
100355,0
42787,1
69001,1
24928,1
31774,1
2962,0
108754,1
58744,0
9974,1
75530,1
30616,0
11735,1
39230,0
7804,1
50391,1
108780,0
7584,1
3337,1
16076,1
30116,1
112403,1
110281,0
60052,1
37804,0
22780,1
5851,1
92067,1
24253,1
20627,0
7396,1
76863,0
55701,1
64785,0
86533,1
19481,0
84478,1
69461,1
18495,0
54189,1
75738,1
28867,1
49091,1
16570,0
40941,1
69539,1
4311,1
110616,0
53066,1
101961,1
1478,0
60484,1
104018,1
53175,1
53323,0
104396,0
26192,0
28269,1
20481,1
63306,0
68602,1
89768,1
12218,1
13010,1
77161,1
93085,0
97571,1
3380,1
106601,0
104435,1
17738,1
34023,1
22149,1
61891,1
100505,1
74158,1
12145,1
109903,1
48047,1
28798,1
62849,0
65791,1
21119,0
18641,0
78685,1
63154,1
92569,0
41267,1
29791,1
8712,1
14455,1
101776,0
113335,1
8186,0
28808,1
17390,0
61670,1
89008,1
92901,1
61983,1
6696,0
79619,1
107982,0
48673,0
33664,1
33866,1
46721,1
77025,1
72577,1
110733,1
43256,0
14499,1
67205,0
7850,1
8078,1
25563,1
33415,1
14943,1
107654,1
29876,1
86661,1
51028,1
33246,1
3379,1
36566,1
95601,1
4689,1
80304,1
49899,1
17728,1
43961,0
88202,1
95510,1
17216,1
57955,1
17661,0
111635,1
35171,0
77748,1
61777,1
113397,0
79245,1
104846,0
42382,1
99501,1
69532,1
51822,0
57716,1
38599,1
51746,1
90537,1
90052,1
86038,1
41868,1
6798,0
40748,1
80127,0
90979,1
6087,0
77249,1
95077,1
78738,0
50542,0
67155,1
35665,1
8625,0
88433,1
70147,1
2644,0
54451,0
79676,1
66987,1
16431,1
6666,1
11007,1
7643,1
23848,1
32012,1
25021,1
41606,1
75140,0
52321,1
50330,0
103669,1
9353,1
102279,1
95177,1
65144,1
82355,1
48004,1
77210,0
97417,1
109361,1
13564,1
21114,1
54477,1
80661,1
57343,0
110966,1
81371,0
96654,1
72176,0
110525,1
112629,0
79017,0
19631,1
88117,1
21836,1
38051,1
95542,1
41466,1
52008,0
44901,1
64871,1
67547,1
25506,0
79825,1
56806,1
43928,1
66608,1
86220,1
91375,1
47371,1
90092,1
68081,1
87223,0
109377,1
25606,0
90290,1
95030,1
33753,1
44909,0
72989,1
26794,1
86298,1
88434,1
90899,1
107349,0
41181,1
82585,1
54388,1
12997,0
20469,0
67953,1
87220,0
62102,0
61481,1
5098,0
46359,0
74052,1
50513,1
104854,1
58199,0
91657,1
22363,1
78825,1
113240,1
47370,1
23540,1
85403,1
58697,1
7374,1
24570,0
21489,1
105512,0
59424,0
101387,1
65948,1
6393,0
56227,0
82791,1
21127,0
37244,0
73211,0
46164,1
48038,0
22186,1
36752,1
9711,1
10506,1
50586,1
69689,0
64631,1
97512,1
75789,1
1864,0
22029,0
55294,1
1573,1
103496,1
28039,1
10600,1
108913,1
85944,1
112169,0
84103,1
15865,0
55237,0
17662,1
13254,0
105012,0
34286,1
67811,0
44803,1
94881,1
27332,1
62924,0
93218,0
15003,1
7429,0
66349,1
60409,0
30218,0
107938,0
102836,1
103849,1
68567,1
37168,1
74548,1
33953,0
74137,1
104347,1
96872,1
82976,1
32476,1
65005,0
99466,0
55652,1
42931,0
11432,1
65906,1
110927,1
28900,0
93219,0
12379,1
97605,1
5071,1
54099,0
55282,0
28855,0
57221,0
49474,0
53484,1
17419,1
83136,0
62521,0
57891,0
89764,1
27472,0
84667,0
89339,1
23266,1
94243,1
43743,1
102862,0
10943,1
13982,0
12449,1
22805,1
15794,1
45010,0
3593,1
274,1
79428,0
72931,0
20059,1
52878,0
47040,1
2248,1
113639,1
1159,0
18519,1
46800,1
30311,1
113280,1
57487,0
40350,1
88351,1
7209,0
100823,1
28780,0
2661,1
46480,0
56295,1
63564,0
35925,1
12825,1
34763,0
91268,1
16057,0
91059,1
24051,1
47261,1
57374,1
536,1
77053,1
46515,1
12868,1
112350,1
58269,0
4091,1
40385,0
57236,1
33282,1
32606,0
24512,1
102583,1
1244,1
100451,1
47345,0
112641,1
61029,1
364,1
42618,1
15968,1
29369,1
110463,1
76113,0
11888,1
3467,1
49623,1
65523,0
3811,1
8561,1
32062,1
74090,1
52320,1
19668,1
112410,1
35892,1
59823,1
5471,1
80833,1
53158,1
69832,1
29673,1
91636,1
54817,1
42851,1
112489,0
107495,1
43784,0
106535,1
73499,1
60181,0
99805,1
5305,0
94317,1
52258,1
13156,1
107231,1
87377,1
58281,0
54857,1
71069,1
42546,1
14174,1
15279,1
46102,1
23916,0
86716,1
48578,0
35936,0
95419,0
2592,1
84702,0
33697,0
11422,1
49637,1
49600,1
90872,0
69584,1
68925,1
53248,1
87979,1
109814,0
25598,1
51464,1
105440,0
19696,0
9001,1
111738,0
65110,0
106017,1
53144,1
108384,1
100124,0
41113,1
62854,1
65172,1
81647,1
25880,1
83872,1
20685,1
100509,0
7940,1
81499,1
99326,1
85106,1
104085,1
24733,1
76809,0
29231,1
82914,1
9483,1
22350,1
108159,1
37207,1
9165,1
97502,1
35860,1
65445,0
618,1
